日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,
2018-09-13 00:00:00,'603088,宁波精达,12.02,12.08,11.86,12,11.95,0.07,0.5858,0.6039,676417,8099880,1346240000,1346240000,
2018-09-12 00:00:00,'603088,宁波精达,11.95,11.99,11.8,11.91,11.92,0.03,0.2517,0.6457,723226,8606797,1338400000,1338400000,
2018-09-11 00:00:00,'603088,宁波精达,11.92,11.94,11.76,11.78,11.85,0.07,0.5907,0.4417,494706,5865203,1335040000,1335040000,
2018-09-10 00:00:00,'603088,宁波精达,11.85,12.13,11.76,11.81,11.93,-0.08,-0.6706,1.1666,1306645,15639490,1327200000,1327200000,
2018-09-07 00:00:00,'603088,宁波精达,11.93,12,11.66,11.66,11.67,0.26,2.2279,1.2118,1357265,16125370,1336160000,1336160000,
2018-09-06 00:00:00,'603088,宁波精达,11.67,11.79,11.55,11.7,11.72,-0.05,-0.4266,0.4399,492693,5774674,1307040000,1307040000,
2018-09-05 00:00:00,'603088,宁波精达,11.72,11.93,11.62,11.69,11.76,-0.04,-0.3401,0.6319,707732,8329508,1312640000,1312640000,
2018-09-04 00:00:00,'603088,宁波精达,11.76,11.8,11.4,11.51,11.51,0.25,2.172,0.77,862444,10086234,1317120000,1317120000,
2018-09-03 00:00:00,'603088,宁波精达,11.51,11.66,11.31,11.62,11.62,-0.11,-0.9466,0.5224,585140,6709323,1289120000,1289120000,
2018-08-31 00:00:00,'603088,宁波精达,11.62,11.75,11.58,11.71,11.73,-0.11,-0.9378,0.4513,505472,5894503,1301440000,1301440000,
2018-08-30 00:00:00,'603088,宁波精达,11.73,12.05,11.69,11.94,11.9,-0.17,-1.4286,0.7348,822960,9764297,1313760000,1313760000,
2018-08-29 00:00:00,'603088,宁波精达,11.9,11.97,11.81,11.95,11.95,-0.05,-0.4184,0.6821,763907,9084811,1332800000,1332800000,
2018-08-28 00:00:00,'603088,宁波精达,11.95,12.06,11.88,11.94,11.94,0.01,0.0838,0.6446,721990,8646740,1338400000,1338400000,
2018-08-27 00:00:00,'603088,宁波精达,11.94,11.96,11.63,11.78,11.7,0.24,2.0513,0.6323,708180,8401922,1337280000,1337280000,
2018-08-24 00:00:00,'603088,宁波精达,11.7,11.77,11.57,11.65,11.67,0.03,0.2571,0.471,527486,6162410,1310400000,1310400000,
2018-08-23 00:00:00,'603088,宁波精达,11.67,11.79,11.5,11.62,11.62,0.05,0.4303,0.5611,628408,7325023,1307040000,1307040000,
2018-08-22 00:00:00,'603088,宁波精达,11.62,11.87,11.6,11.81,11.86,-0.24,-2.0236,0.4394,492095,5754556,1301440000,1301440000,
2018-08-21 00:00:00,'603088,宁波精达,11.86,11.93,11.64,11.83,11.77,0.09,0.7647,0.453,507318,5999900,1328320000,1328320000,
2018-08-20 00:00:00,'603088,宁波精达,11.77,11.98,11.52,11.75,11.83,-0.06,-0.5072,0.5605,627802,7368035,1318240000,1318240000,
2018-08-17 00:00:00,'603088,宁波精达,11.83,12.13,11.78,11.95,11.89,-0.06,-0.5046,0.861,964298,11527186,1324960000,1324960000,
2018-08-16 00:00:00,'603088,宁波精达,11.89,11.98,11.21,11.88,11.99,-0.1,-0.834,0.5397,604443,7146774,1331680000,1331680000,
2018-08-15 00:00:00,'603088,宁波精达,11.99,12.25,11.93,12.23,12.18,-0.19,-1.5599,0.6806,762280,9215026,1342880000,1342880000,
2018-08-14 00:00:00,'603088,宁波精达,12.18,12.24,12.04,12.11,12.13,0.05,0.4122,0.6677,747840,9092861,1364160000,1364160000,
2018-08-13 00:00:00,'603088,宁波精达,12.13,12.16,11.82,11.99,12.13,0,0,0.8809,986559,11805760,1358560000,1358560000,
2018-08-10 00:00:00,'603088,宁波精达,12.13,12.2,11.91,12.13,12.09,0.04,0.3309,0.7314,819202,9904390,1358560000,1358560000,
2018-08-09 00:00:00,'603088,宁波精达,12.09,12.19,11.77,11.83,11.82,0.27,2.2843,1.0724,1201075,14489482,1354080000,1354080000,
2018-08-08 00:00:00,'603088,宁波精达,11.82,12.16,11.75,12.1,12.13,-0.31,-2.5556,0.742,831089,9903036,1323840000,1323840000,
2018-08-07 00:00:00,'603088,宁波精达,12.13,12.19,11.71,12.02,11.84,0.29,2.4493,0.9191,1029414,12352351,1358560000,1358560000,
2018-08-06 00:00:00,'603088,宁波精达,11.84,12.12,11.75,12.12,12.02,-0.18,-1.4975,0.763,854548,10179768,1326080000,1326080000,
2018-08-03 00:00:00,'603088,宁波精达,12.02,12.3,12.01,12.19,12.27,-0.25,-2.0375,1.0695,1197802,14511127,1346240000,1346240000,
2018-08-02 00:00:00,'603088,宁波精达,12.27,12.86,12.01,12.81,12.86,-0.59,-4.5879,1.572,1760660,21709095,1374240000,1374240000,
2018-08-01 00:00:00,'603088,宁波精达,12.86,13.11,12.81,12.96,12.96,-0.1,-0.7716,1.2182,1364430,17669616,1440320000,1440320000,
2018-07-31 00:00:00,'603088,宁波精达,12.96,13.05,12.85,12.85,12.92,0.04,0.3096,0.8046,901130,11682201,1451520000,1451520000,
2018-07-30 00:00:00,'603088,宁波精达,12.92,13.44,12.82,13.29,13.29,-0.37,-2.784,2.055,2301602,29986835,1447040000,1447040000,
2018-07-27 00:00:00,'603088,宁波精达,13.29,13.67,13.25,13.34,13.33,-0.04,-0.3001,1.7568,1967670,26462772,1488480000,1488480000,
2018-07-26 00:00:00,'603088,宁波精达,13.33,13.45,13.28,13.37,13.37,-0.04,-0.2992,1.3273,1486520,19852897,1492960000,1492960000,
2018-07-25 00:00:00,'603088,宁波精达,13.37,13.41,13.23,13.29,13.29,0.08,0.602,1.4283,1599722,21341267,1497440000,1497440000,
2018-07-24 00:00:00,'603088,宁波精达,13.29,13.38,12.94,13.02,13.02,0.27,2.0737,1.7561,1966813,25951507,1488480000,1488480000,
2018-07-23 00:00:00,'603088,宁波精达,13.02,13.14,12.92,13.14,13.11,-0.09,-0.6865,1.0659,1193786,15517482,1458240000,1458240000,
2018-07-20 00:00:00,'603088,宁波精达,13.11,13.29,12.83,13.05,13.01,0.1,0.7686,1.0905,1221330,15964703,1468320000,1468320000,
2018-07-19 00:00:00,'603088,宁波精达,13.01,13.4,12.92,13.36,13.46,-0.45,-3.3432,1.6768,1878055,24598430,1457120000,1457120000,
2018-07-18 00:00:00,'603088,宁波精达,13.46,14.58,13.42,14.57,13.92,-0.46,-3.3046,3.4526,3866961,53873320,1507520000,1507520000,
2018-07-17 00:00:00,'603088,宁波精达,13.92,13.95,13.03,13.04,13.24,0.68,5.136,2.2028,2467150,33511012,1559040000,1559040000,
2018-07-16 00:00:00,'603088,宁波精达,13.24,13.4,12.93,13.19,13.15,0.09,0.6844,0.9232,1034018,13613067,1482880000,1482880000,
2018-07-13 00:00:00,'603088,宁波精达,13.15,13.21,12.82,12.98,12.9,0.25,1.938,1.1566,1295421,16872578,1472800000,1472800000,
2018-07-12 00:00:00,'603088,宁波精达,12.9,12.97,12.5,12.5,12.57,0.33,2.6253,1.1656,1305435,16793753,1444800000,1444800000,
2018-07-11 00:00:00,'603088,宁波精达,12.57,12.86,12.28,12.71,12.95,-0.38,-2.9344,1.1039,1236413,15625938,1407840000,1407840000,
2018-07-10 00:00:00,'603088,宁波精达,12.95,13.13,12.65,12.77,12.74,0.21,1.6484,0.9606,1075843,13885785,1450400000,1450400000,
2018-07-09 00:00:00,'603088,宁波精达,12.74,12.75,12.36,12.36,12.38,0.36,2.9079,0.9493,1063173,13429445,1426880000,1426880000,
2018-07-06 00:00:00,'603088,宁波精达,12.38,12.58,11.2,12.45,12.36,0.02,0.1618,1.348,1509760,18578946,1386560000,1386560000,
2018-07-05 00:00:00,'603088,宁波精达,12.36,13.1,12.2,13.03,13,-0.64,-4.9231,1.6281,1823512,23071926,1384320000,1384320000,
2018-07-04 00:00:00,'603088,宁波精达,13,13.25,12.89,13.03,13.16,-0.16,-1.2158,1.1627,1302223,16996675,1456000000,1456000000,
2018-07-03 00:00:00,'603088,宁波精达,13.16,13.3,12.82,12.88,12.83,0.33,2.5721,1.3073,1464160,19145405,1473920000,1473920000,
2018-07-02 00:00:00,'603088,宁波精达,12.83,13.2,12.78,13.07,13.04,-0.21,-1.6104,1.2416,1390541,18083550,1436960000,1436960000,
2018-06-29 00:00:00,'603088,宁波精达,13.04,13.08,12.61,12.77,12.63,0.41,3.2462,1.0538,1180270,15236214,1460480000,1460480000,
2018-06-28 00:00:00,'603088,宁波精达,12.63,13.07,12.58,12.85,12.83,-0.2,-1.5588,0.9744,1091335,14039272,1414560000,1414560000,
2018-06-27 00:00:00,'603088,宁波精达,12.83,13.1,12.78,13.04,13.04,-0.21,-1.6104,1.0009,1121035,14496561,1436960000,1436960000,
2018-06-26 00:00:00,'603088,宁波精达,13.04,13.05,12.56,12.8,12.91,0.13,1.007,1.0624,1189840,15246014,1460480000,1460480000,
2018-06-25 00:00:00,'603088,宁波精达,12.91,13.11,12.88,13.1,12.96,-0.05,-0.3858,0.8766,981840,12768909,1445920000,1445920000,
2018-06-22 00:00:00,'603088,DR宁波精,12.96,13.06,12.51,12.51,12.76,0.2,1.5674,0.5731,641900,8276735,1451520000,1451520000,
2018-06-21 00:00:00,'603088,宁波精达,18.01,18.84,18,18.81,18.69,-0.68,-3.6383,1.2293,983400,18065407,1440800000,1440800000,
2018-06-20 00:00:00,'603088,宁波精达,18.69,18.8,18.12,18.49,18.54,0.15,0.8091,1.5628,1250238,23056135,1495200000,1495200000,
2018-06-19 00:00:00,'603088,宁波精达,18.54,20.45,18.45,20,20.5,-1.96,-9.561,2.1843,1747463,33245693,1483200000,1483200000,
2018-06-15 00:00:00,'603088,宁波精达,20.5,21.76,20.31,21.75,21.48,-0.98,-4.5624,1.8439,1475100,30756929,1640000000,1640000000,
2018-06-14 00:00:00,'603088,宁波精达,21.48,22.22,21.4,22,22.06,-0.58,-2.6292,1.4033,1122600,24430611,1718400000,1718400000,
2018-06-13 00:00:00,'603088,宁波精达,22.06,22.4,22,22.4,22.51,-0.45,-1.9991,0.9518,761400,16892178,1764800000,1764800000,
2018-06-12 00:00:00,'603088,宁波精达,22.51,22.65,22.07,22.58,22.51,0,0,0.8775,702000,15714724,1800800000,1800800000,
2018-06-11 00:00:00,'603088,宁波精达,22.51,22.78,22.2,22.36,22.4,0.11,0.4911,0.9484,758700,17117946,1800800000,1800800000,
2018-06-08 00:00:00,'603088,宁波精达,22.4,22.82,22.1,22.62,22.71,-0.31,-1.365,1.2036,962900,21532815,1792000000,1792000000,
2018-06-07 00:00:00,'603088,宁波精达,22.71,23.29,22.65,23.11,23.07,-0.36,-1.5605,1.4616,1169288,26786689,1816800000,1816800000,
2018-06-06 00:00:00,'603088,宁波精达,23.07,23.2,22.62,22.74,22.82,0.25,1.0955,1.1251,900100,20652273,1845600000,1845600000,
2018-06-05 00:00:00,'603088,宁波精达,22.82,22.86,22.31,22.57,22.39,0.43,1.9205,1.2465,997188,22598767,1825600000,1825600000,
2018-06-04 00:00:00,'603088,宁波精达,22.39,22.8,22.3,22.67,22.62,-0.23,-1.0168,0.8034,642700,14497206,1791200000,1791200000,
2018-06-01 00:00:00,'603088,宁波精达,22.62,22.84,22.23,22.36,22.5,0.12,0.5333,1.2458,996600,22481191,1809600000,1809600000,
2018-05-31 00:00:00,'603088,宁波精达,22.5,22.55,22.08,22.08,21.97,0.53,2.4124,1.3388,1071000,23966196,1800000000,1800000000,
2018-05-30 00:00:00,'603088,宁波精达,21.97,22.98,21.9,22.98,23.25,-1.28,-5.5054,2.8318,2265400,50837503,1757600000,1757600000,
2018-05-29 00:00:00,'603088,宁波精达,23.25,23.53,23.06,23.5,23.53,-0.28,-1.19,1.6691,1335254,31111250,1860000000,1860000000,
2018-05-28 00:00:00,'603088,宁波精达,23.53,23.94,23.43,23.7,23.66,-0.13,-0.5495,2.5457,2036538,48263148,1882400000,1882400000,
2018-05-25 00:00:00,'603088,宁波精达,23.66,24.26,23.52,23.52,23.58,0.08,0.3393,2.9471,2357688,56191708,1892800000,1892800000,
2018-05-24 00:00:00,'603088,宁波精达,23.58,23.74,23.28,23.4,23.24,0.34,1.463,2.1229,1698288,40056170,1886400000,1886400000,
2018-05-23 00:00:00,'603088,宁波精达,23.24,23.77,23.21,23.62,23.63,-0.39,-1.6504,3.1183,2494600,58682910,1859200000,1859200000,
2018-05-22 00:00:00,'603088,宁波精达,23.63,23.68,23.3,23.36,23.28,0.35,1.5034,3.6539,2923100,68884556,1890400000,1890400000,
2018-05-21 00:00:00,'603088,宁波精达,23.28,23.36,22.86,23.05,22.89,0.39,1.7038,4.286,3428838,79324183,1862400000,1862400000,
2018-05-18 00:00:00,'603088,宁波精达,22.89,23.61,22.25,23.24,23.71,-0.82,-3.4585,8.239,6591161,151263701,1831200000,1831200000,
2018-05-17 00:00:00,'603088,宁波精达,23.71,26.66,23.71,26.12,26.34,-2.63,-9.9848,8.9725,7178020,175492092,1896800000,1896800000,
2018-05-16 00:00:00,'603088,宁波精达,26.34,26.99,26.27,26.99,27.06,-0.72,-2.6608,1.4576,1166100,30992849,2107200000,2107200000,
2018-05-15 00:00:00,'603088,宁波精达,27.06,27.27,26.7,27.15,27.03,0.03,0.111,1.3134,1050700,28395417,2164800000,2164800000,
2018-05-14 00:00:00,'603088,宁波精达,27.03,27.28,26.58,26.73,26.81,0.22,0.8206,1.9416,1553315,41935057,2162400000,2162400000,
2018-05-11 00:00:00,'603088,宁波精达,26.81,27.4,26.6,27.24,27.27,-0.46,-1.6868,1.7865,1429161,38415311,2144800000,2144800000,
2018-05-10 00:00:00,'603088,宁波精达,27.27,27.5,27.01,27.27,27.87,-0.6,-2.1529,2.7356,2188516,59733759,2181600000,2181600000,
2018-05-09 00:00:00,'603088,宁波精达,27.87,27.99,26.1,27.89,28.02,-0.15,-0.5353,6.5216,5217256,141192306,2229600000,2229600000,
2018-05-08 00:00:00,'603088,宁波精达,28.02,29.68,27.03,29.22,29.81,-1.79,-6.0047,5.5974,4477900,126815355,2241600000,2241600000,
2018-05-07 00:00:00,'603088,宁波精达,29.81,30.09,28.71,29.01,29.69,0.12,0.4042,4.2528,3402261,100359685,2384800000,2384800000,
2018-05-04 00:00:00,'603088,宁波精达,29.69,30.38,27.56,28.38,28.98,0.71,2.45,5.6156,4492504,127986500,2375200000,2375200000,
2018-05-03 00:00:00,'603088,宁波精达,28.98,29.22,26.27,27.64,27.64,1.34,4.848,7.1051,5684085,160195857,2318400000,2318400000,
2018-05-02 00:00:00,'603088,宁波精达,27.64,27.64,24.3,24.9,25.13,2.51,9.9881,8.7045,6963579,182020547,2211200000,2211200000,
2018-04-27 00:00:00,'603088,宁波精达,25.13,25.74,23.5,23.52,23.9,1.23,5.1464,4.661,3728827,92642383,2010400000,2010400000,
2018-04-26 00:00:00,'603088,宁波精达,23.9,24.38,23.02,23.69,23.89,0.01,0.0419,1.1169,893500,21013507,1912000000,1912000000,
2018-04-25 00:00:00,'603088,宁波精达,23.89,24.66,23.57,23.77,23.91,-0.02,-0.0836,1.7004,1360300,32522986,1911200000,1911200000,
2018-04-24 00:00:00,'603088,宁波精达,23.91,23.98,22.92,22.99,23.12,0.79,3.417,1.8199,1455900,34108033,1912800000,1912800000,
2018-04-23 00:00:00,'603088,宁波精达,23.12,23.54,22.34,23.54,23.89,-0.77,-3.2231,2.1295,1703606,38779677,1849600000,1849600000,
2018-04-20 00:00:00,'603088,宁波精达,23.89,24.85,23.53,23.59,23.9,-0.01,-0.0418,2.6315,2105216,51032078,1911200000,1911200000,
2018-04-19 00:00:00,'603088,宁波精达,23.9,24.36,23.2,23.32,23.43,0.47,2.006,1.9308,1544600,36484674,1912000000,1912000000,
2018-04-18 00:00:00,'603088,宁波精达,23.43,24.13,22,24.13,23.95,-0.52,-2.1712,0.9284,742700,17276117,1874400000,1874400000,
2018-04-17 00:00:00,'603088,宁波精达,23.95,24.53,23.53,24.53,24.53,-0.58,-2.3645,1.411,1128800,27084511,1916000000,1916000000,
2018-04-16 00:00:00,'603088,宁波精达,24.53,24.74,24.35,24.63,24.74,-0.21,-0.8488,0.7875,630000,15433376,1962400000,1962400000,
2018-04-13 00:00:00,'603088,宁波精达,24.74,25.3,24.7,25.3,25.13,-0.39,-1.5519,0.9555,764421,19060351,1979200000,1979200000,
2018-04-12 00:00:00,'603088,宁波精达,25.13,25.5,25.04,25.2,25.18,-0.05,-0.1986,1.359,1087200,27433568,2010400000,2010400000,
2018-04-11 00:00:00,'603088,宁波精达,25.18,25.25,24.82,25.07,24.89,0.29,1.1651,0.8775,702030,17606470,2014400000,2014400000,
2018-04-10 00:00:00,'603088,宁波精达,24.89,24.99,24.41,24.71,24.65,0.24,0.9736,1.2416,993268,24605165,1991200000,1991200000,
2018-04-09 00:00:00,'603088,宁波精达,24.65,25.15,24.42,24.79,25.11,-0.46,-1.8319,1.0588,847000,20917706,1972000000,1972000000,
2018-04-04 00:00:00,'603088,宁波精达,25.11,25.51,25.06,25.06,24.98,0.13,0.5204,0.8826,706100,17829904,2008800000,2008800000,
2018-04-03 00:00:00,'603088,宁波精达,24.98,25.4,24.65,25.4,25.78,-0.8,-3.1032,1.4969,1197500,29933840,1998400000,1998400000,
2018-04-02 00:00:00,'603088,宁波精达,25.78,25.96,25.36,25.58,25.58,0.2,0.7819,1.2872,1029738,26515066,2062400000,2062400000,
2018-03-30 00:00:00,'603088,宁波精达,25.58,25.94,25.55,25.86,25.71,-0.13,-0.5056,1.2763,1021000,26217083,2046400000,2046400000,
2018-03-29 00:00:00,'603088,宁波精达,25.71,25.88,25.26,25.26,25.21,0.5,1.9833,1.638,1310400,33561675,2056800000,2056800000,
2018-03-28 00:00:00,'603088,宁波精达,25.21,25.65,24.9,25,25.59,-0.38,-1.485,1.0878,870200,22060300,2016800000,2016800000,
2018-03-27 00:00:00,'603088,宁波精达,25.59,25.65,25.15,25.25,24.98,0.61,2.442,1.3948,1115800,28422848,2047200000,2047200000,
2018-03-26 00:00:00,'603088,宁波精达,24.98,25.08,24,24.8,25.04,-0.06,-0.2396,1.1613,929000,22771883,1998400000,1998400000,
2018-03-23 00:00:00,'603088,宁波精达,25.04,25.8,23.72,25.8,26.35,-1.31,-4.9715,3.2973,2637861,64553946,2003200000,2003200000,
2018-03-22 00:00:00,'603088,宁波精达,26.35,26.7,26.23,26.3,26.32,0.03,0.114,1.2558,1004600,26595327,2108000000,2108000000,
2018-03-21 00:00:00,'603088,宁波精达,26.32,27,26.25,26.74,26.66,-0.34,-1.2753,1.7044,1363500,36374451,2105600000,2105600000,
2018-03-20 00:00:00,'603088,宁波精达,26.66,27,26.22,27,27.11,-0.45,-1.6599,1.8571,1485700,39449496,2132800000,2132800000,
2018-03-19 00:00:00,'603088,宁波精达,27.11,27.69,26.85,27.6,27.5,-0.39,-1.4182,1.9784,1582753,43025709,2168800000,2168800000,
2018-03-16 00:00:00,'603088,宁波精达,27.5,27.85,26.78,26.98,27.1,0.4,1.476,2.444,1955199,53562638,2200000000,2200000000,
2018-03-15 00:00:00,'603088,宁波精达,27.1,27.6,26.78,27.6,27.85,-0.75,-2.693,2.607,2085600,56498427,2168000000,2168000000,
2018-03-14 00:00:00,'603088,宁波精达,27.85,28.93,27.51,28.32,28.52,-0.67,-2.3492,4.198,3358411,94477580,2228000000,2228000000,
2018-03-13 00:00:00,'603088,宁波精达,28.52,29.35,27.29,27.65,27.62,0.9,3.2585,5.7244,4579531,129691702,2281600000,2281600000,
2018-03-12 00:00:00,'603088,宁波精达,27.62,27.66,26.51,26.57,26.65,0.97,3.6398,4.7022,3761731,101700615,2209600000,2209600000,
2018-03-09 00:00:00,'603088,宁波精达,26.65,26.82,25.87,25.95,25.93,0.72,2.7767,4.3186,3454883,91162551,2132000000,2132000000,
2018-03-08 00:00:00,'603088,宁波精达,25.93,26.07,25.85,25.98,26.04,-0.11,-0.4224,2.1746,1739700,45089147,2074400000,2074400000,
2018-03-07 00:00:00,'603088,宁波精达,26.04,26.2,25.85,26.2,26.1,-0.06,-0.2299,2.6754,2140325,55751791,2083200000,2083200000,
2018-03-06 00:00:00,'603088,宁波精达,26.1,26.15,25.84,26.06,26.07,0.03,0.1151,3.5976,2878110,74890158,2088000000,2088000000,
2018-03-05 00:00:00,'603088,宁波精达,26.07,26.29,25.86,26.08,26.23,-0.16,-0.61,2.5573,2045811,53388381,2085600000,2085600000,
2018-03-02 00:00:00,'603088,宁波精达,26.23,26.58,25.75,25.9,27.89,-1.66,-5.952,6.4304,5144300,134585960,2098400000,2098400000,
2018-03-01 00:00:00,'603088,宁波精达,27.89,28,25.76,25.76,28.62,-0.73,-2.5507,12.9158,10332660,269732507,2231200000,2231200000,
2018-02-28 00:00:00,'603088,宁波精达,28.62,28.62,28.62,28.62,31.8,-3.18,-10,0.7709,616700,17649954,2289600000,2289600000,
2018-02-27 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-26 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-23 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-22 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-14 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-13 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-12 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-09 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-08 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-07 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-06 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-05 00:00:00,'603088,宁波精达,0,0,0,0,31.8,None,None,0,0,0,2544000000,2544000000,
2018-02-02 00:00:00,'603088,宁波精达,31.8,31.8,31.8,31.8,35.33,-3.53,-9.9915,0.2315,185200,5889360,2544000000,2544000000,
2018-02-01 00:00:00,'603088,宁波精达,35.33,37.39,35.33,37.39,39.26,-3.93,-10.0102,1.9429,1554300,54973508,2826400000,2826400000,
2018-01-31 00:00:00,'603088,宁波精达,39.26,40.98,37.72,40.98,41.91,-2.65,-6.3231,4.1876,3350103,130471205,3140800000,3140800000,
2018-01-30 00:00:00,'603088,宁波精达,41.91,42.2,37.71,41.3,41.9,0.01,0.0239,9.8841,7907276,306945680,3352800000,3352800000,
2018-01-29 00:00:00,'603088,宁波精达,41.9,42.26,40.31,41.87,41.87,0.03,0.0717,0.845,676000,27878272,3352000000,3352000000,
2018-01-26 00:00:00,'603088,宁波精达,41.87,42.15,41.23,41.53,41.79,0.08,0.1914,1.2581,1006500,42040743,3349600000,3349600000,
2018-01-25 00:00:00,'603088,宁波精达,41.79,42.7,41.5,41.51,42.26,-0.47,-1.1122,0.8788,703000,29806750,3343200000,3343200000,
2018-01-24 00:00:00,'603088,宁波精达,42.26,42.6,40.48,41.35,41.76,0.5,1.1973,2.2001,1760095,74071718,3380800000,3380800000,
2018-01-23 00:00:00,'603088,宁波精达,41.76,42.16,41.42,41.97,42.26,-0.5,-1.1832,0.7063,565000,23708504,3340800000,3340800000,
2018-01-22 00:00:00,'603088,宁波精达,42.26,42.58,40.61,41.35,41.72,0.54,1.2943,0.9406,752500,31617163,3380800000,3380800000,
2018-01-19 00:00:00,'603088,宁波精达,41.72,42.35,41.32,41.86,42.2,-0.48,-1.1374,0.1971,157700,6577570,3337600000,3337600000,
2018-01-18 00:00:00,'603088,宁波精达,42.2,42.7,41.69,41.85,42.3,-0.1,-0.2364,0.2238,179054,7576487,3376000000,3376000000,
2018-01-17 00:00:00,'603088,宁波精达,42.3,42.86,41.6,42.86,42.86,-0.56,-1.3066,1.2186,974900,40922989,3384000000,3384000000,
2018-01-16 00:00:00,'603088,宁波精达,42.86,42.99,42.13,42.47,42.88,-0.02,-0.0466,1.129,903200,38599962,3428800000,3428800000,
2018-01-15 00:00:00,'603088,宁波精达,42.88,43,41.34,42,42.03,0.85,2.0224,1.1056,884512,37446443,3430400000,3430400000,
2018-01-12 00:00:00,'603088,宁波精达,42.03,43.8,41.65,43.67,43.67,-1.64,-3.7554,1.277,1021630,43102319,3362400000,3362400000,
2018-01-11 00:00:00,'603088,宁波精达,43.67,44.51,40,40.35,40.46,3.21,7.9338,5.2884,4230697,176445725,3493600000,3493600000,
2018-01-10 00:00:00,'603088,宁波精达,40.46,41.48,39.51,39.85,40.07,0.39,0.9733,1.0056,804519,32528626,3236800000,3236800000,
2018-01-09 00:00:00,'603088,宁波精达,40.07,40.5,38.81,38.81,40.01,0.06,0.15,0.4315,345200,13826630,3205600000,3205600000,
2018-01-08 00:00:00,'603088,宁波精达,40.01,40.72,39.8,40.72,40.96,-0.95,-2.3193,0.9886,790884,31794857,3200800000,3200800000,
2018-01-05 00:00:00,'603088,宁波精达,40.96,41.25,40.68,40.69,41.32,-0.36,-0.8712,0.4479,358300,14674132,3276800000,3276800000,
2018-01-04 00:00:00,'603088,宁波精达,41.32,41.6,40.51,41.16,41.34,-0.02,-0.0484,0.8146,651703,26679192,3305600000,3305600000,
2018-01-03 00:00:00,'603088,宁波精达,41.34,42.01,40.78,41.45,41.4,-0.06,-0.1449,0.6059,484700,19989213,3307200000,3307200000,
2018-01-02 00:00:00,'603088,宁波精达,41.4,41.8,40.82,41.37,41.64,-0.24,-0.5764,0.3811,304900,12615163,3312000000,3312000000,
2017-12-29 00:00:00,'603088,宁波精达,41.64,42,41.3,41.31,42.51,-0.87,-2.0466,0.4344,347500,14410644,3331200000,3331200000,
2017-12-28 00:00:00,'603088,宁波精达,42.51,43,40.5,42.65,43.27,-0.76,-1.7564,1.5346,1227664,50907955,3400800000,3400800000,
2017-12-27 00:00:00,'603088,宁波精达,43.27,44.05,42.68,43.89,44.07,-0.8,-1.8153,1.4404,1152301,50095366,3461600000,3461600000,
2017-12-26 00:00:00,'603088,宁波精达,44.07,44.17,42.93,44.04,44.04,0.03,0.0681,1.064,851166,36851230,3525600000,3525600000,
2017-12-25 00:00:00,'603088,宁波精达,44.04,44.2,40.25,41.35,42.26,1.78,4.212,1.1179,894320,37892320,3523200000,3523200000,
2017-12-22 00:00:00,'603088,宁波精达,42.26,42.33,41.6,41.6,42.2,0.06,0.1422,0.5703,456210,19241640,3380800000,3380800000,
2017-12-21 00:00:00,'603088,宁波精达,42.2,42.38,41,41,42.26,-0.06,-0.142,0.9153,732245,30827395,3376000000,3376000000,
2017-12-20 00:00:00,'603088,宁波精达,42.26,42.47,40.7,42.19,42.2,0.06,0.1422,0.2651,212056,8813595,3380800000,3380800000,
2017-12-19 00:00:00,'603088,宁波精达,42.2,42.9,41.98,42.22,42.57,-0.37,-0.8692,0.1711,136856,5822469,3376000000,3376000000,
2017-12-18 00:00:00,'603088,宁波精达,42.57,42.63,40.42,41.5,41.73,0.84,2.0129,0.9438,755011,31740138,3405600000,3405600000,
2017-12-15 00:00:00,'603088,宁波精达,41.73,41.9,41.25,41.68,41.79,-0.06,-0.1436,0.1634,130700,5439195,3338400000,3338400000,
2017-12-14 00:00:00,'603088,宁波精达,41.79,41.91,41.15,41.83,41.74,0.05,0.1198,0.2551,204100,8495365,3343200000,3343200000,
2017-12-13 00:00:00,'603088,宁波精达,41.74,41.91,41.19,41.91,41.77,-0.03,-0.0718,0.0935,74800,3114321,3339200000,3339200000,
